,neighborhood_code,neighborhood_group,neighborhood
10693,8305.09,1641.0,BROOKESMITH (N' OF W PATTON)
10694,8305.1,1644.0,HOUSTON HEIGHTS T/H (N OF 2OTH)
10695,8305.11,1644.0,HOUSTON HEIGHTS T/H (E OF MAIN)
10696,8305.12,1644.0,PARK PLACE IN THE HEIGHTS
10697,8305.13,1644.0,HIDDEN LAKE SEC I & II
10698,8306.0,1621.0,NORTH NORHILL/PT STUDS 2ND
10699,8306.01,1641.0,BROOKESMITH
10700,8306.02,1618.0,WOODLAND HEIGHTS
10701,8306.03,1659.0,NORHILL ADDITION T/H
10702,8306.04,1641.0,STUDE 1ST/PINERIDGE
10703,8306.05,1618.0,GROTA HOME-GERMAN TOWN
10704,8306.06,1618.0,NORHILL/WOODLAND TERR
10705,8306.07,1646.0,WOODLAND PARK PLACE
10706,8306.08,1623.0,MEMORIAL HEIGHTS SEC 9
10707,8306.09,1640.0,AIRLINE DRIVE TOWNHOMES
10708,8306.1,1621.0,NORHILL
10709,8306.11,1659.0,HARVARD HEIGHTS TWNH
10710,8306.12,1629.0,HYDE PARK
10711,8307.0,1648.0,CAMP LOGAN/MINOLA
10712,8307.01,1651.0,CLAY (COT.GR #5/WDCRST) /OTHER
10713,8307.02,1651.0,RICE MILITARY
10714,8307.03,1651.0,DETERING
10715,8307.04,1623.0,CAMP LOGAN-ROW T/H
10716,8307.05,1623.0,RICE MILITARY/BIRDSALL/ T/H
10717,8307.06,1623.0,WASHINGTON TH
10718,8307.07,1623.0,WASHINGTON BROWNSTONE
10719,8307.08,1623.0,RICE MILITARY T/H (N OF BLOSSOM)
10720,8307.09,1623.0,RICE MILITARY T/H (N OF WASHINGTON)
10721,8307.1,1623.0,CACERES
10722,8307.11,1623.0,WASHINGTON T/H (N OF BLOSSOM)
10723,8308.0,1649.0,"GLEN COVE SEC. 1,2"
10724,8308.01,1648.0,CRESTWOOD
10725,8308.02,1623.0,CRESTWOOD-ROW T/H
10726,8308.03,1650.0,CRESTWOOD TERR (ARLINGTON CT)
10727,8308.04,1650.0,CRESTWOOD COURT
10728,8308.05,1648.0,GLEN COVE SEC 3
10729,8308.06,1649.0,GLEN COVE/CRESTWOOD4
10730,8308.07,1623.0,TUSCAN VILLAS
10731,8308.08,1623.0,SANCTUARY
10732,8308.09,1650.0,RIVERWOOD ON GLEN COVE
10733,8308.1,1623.0,GLEN COVE PAR R/P
10734,8309.0,1652.0,BRUNNER
10735,8309.01,1652.0,COTTAGE OAKS
10736,8309.02,1623.0,CITY PARK T/H SEC 1 & 2
10737,8309.03,1652.0,BRUNNER
10738,8309.04,1652.0,BRUNNER/MAGNOLIA
10739,8309.05,1623.0,MEMORIAL HEIGHTS
10740,8309.06,1623.0,COTTAGE GROVE T/H & OTHERS
10741,8309.07,1644.0,VILLAS AT BONNER
10742,8309.08,1623.0,COTTAGE GROVE SEC 8
10743,8309.1,1623.0,LARKIN PLACE
10744,8309.11,1623.0,COTTAGE GROVE LAKE
10745,8310.0,1652.0,"KOEHLERS FIRST, MAGNOLIA"
10746,8310.01,1652.0,"J. BRASHER, RIVERSIDE PARK"
10747,8311.0,1652.0,SHEARN/BEAUCHAMP SPRINGS
10748,8311.01,1653.0,W. R. BAKER (S. OF RR TRACKS)
10749,8311.02,1655.0,WASHINGTON/HOUSTON AVE TH/HOUSTON VIEWS
10750,8312.0,1626.0,ALABAMA PL/WESTLAWN TERR.
10751,8312.01,1627.0,GLENDOWER COURT
10752,8312.02,1619.0,COLLEGE HGTS/CRAWFORD ROW T/H
10753,8312.03,1619.0,KERRS-FERNDALE ROW T/H
10754,8312.04,1625.0,LIVE OAKS
10755,8312.05,1627.0,FERNDALE/DAVID CROCKETT
10756,8312.06,1622.0,LE VOISIAGE
10757,8312.07,1622.0,CHATEAUX SQUARAE
10758,8312.08,1622.0,2300 STEEL STREET
10759,8313.0,1636.0,HIGHLAND VLG/LYNN PARK ANNEX
10760,8313.01,1636.0,WESLAYAN PLAZA
10761,8313.02,1637.0,WEST LANE ANNEX
10762,8313.03,1636.0,WESLAYAN PLAZA #2
10763,8313.04,1636.0,WESTGROVE COURT
10764,8313.05,1622.0,COURTS OF LAS PALMAS
10765,8313.06,1622.0,ALABAMA COURTS PLACE
10766,8313.07,1622.0,COURT OF WEST ALABAMA
10767,8313.08,1622.0,SUTTON COURT
10768,8313.09,1622.0,SAINT STREET PLACE
10769,8313.11,1622.0,WEST MAIN COMMONS
10770,8314.0,1637.0,WEST LANE PLACE
10771,8314.04,1654.0,WEST LANE PLACE ROW T/H
10772,8314.05,1654.0,STANFORD OAKS-ROW TH
10773,8314.06,1654.0,PARK AT POST OAK
10774,8314.07,1654.0,BRIAR HOLLOW ESTATES & OAKS
10775,8314.08,1654.0,RO. CT. GARDEN HOMES
10776,8314.09,1654.0,EATON SQUARE
10777,8314.1,1654.0,AUDUBON HOLLOW
10778,8315.0,1635.0,AFTON OAKS
10779,8315.01,1658.0,ATWOOD VILLAS (DUPLEXES)
10780,8315.02,1658.0,AFTON OAKS (S. OF RICHMOND)
10781,8315.03,1622.0,VILLAS OF AFTON OAKS (T/H)
10782,8315.04,1654.0,BRIARGLEN OAKS PARK
10783,8315.05,1654.0,RIVER OAKS COURT (RES A)
10784,8316.0,1625.0,WAIN/WINDSOR PL/HYDE PARK MAIN
10785,8316.01,1625.0,PLAINVIEW/OTHERS
10786,8316.02,1624.0,CHERRYHURST/OTHERS
10787,8316.03,1656.0,MOYNE/OTHERS
10788,8316.04,1629.0,MONTROSE CENTROL ROW T/H
10789,8316.05,1628.0,HYDE PARK MAIN 6-ROW T/H
10790,8316.06,1629.0,RICHMOND PL/RICHWOOD-ROW T/H
10791,8316.07,1629.0,MONTROSE 696-ROW T/H
10792,8316.08,1629.0,MONTROSE FAIRGROUNDS 3RD-ROWTH
10793,8316.09,1629.0,HYDE PARK T/H
10794,8316.1,1622.0,WEST MAIN APTS 2ND PAR R/P
10795,8317.0,1601.0,BAKER/OTHERS
10796,8317.01,1601.0,FAIRGROUNDS
10797,8317.02,1643.0,ALDEN PLACE
10798,8317.03,1643.0,E. W. CAVE/WESTON/
10799,8317.04,1645.0,COURTLANDT PLACE
10800,8317.05,1833.0,MANDEL PLACE T/H CONDO
10801,8317.06,1616.0,HAWTHORNE ST. T/H
10802,8317.07,1656.0,WESTMORELAND
10803,8317.08,1629.0,MILLENNIUM HOMES ON BAMAR AVE
10804,8317.09,1625.0,HYDE PK/HYDE PK EXT/OTHERS
10805,8318.0,1628.0,AVALON COURT
10806,8318.01,1601.0,FOURTH WARD DEED RESTR
10807,8318.02,1643.0,FAIRVIEW
10808,8318.03,1629.0,CASTLE COURT PLACE
10809,8318.06,1629.0,BUCKNER STREET T/H'S
10810,8319.0,1629.0,CHERRY HURST-ROW T/HS
10811,8319.03,1629.0,LA RUE STREET TOWNHOMES
10812,8320.01,1638.0,"CLARK PINES SEC. 1,2"
10813,8320.02,1654.0,WEST COURT T/H
10814,8320.09,1629.0,HYDE PARK CRESCENT
10815,8321.03,1624.0,RICHMOND PLACE
10816,8321.04,1625.0,SHEPHERD CREST/OTHERS
10817,8321.05,1625.0,HYDE PARK HEIGHTS/CHERRYHURST
10818,8321.06,1624.0,ROSSMOYNE/CASTLE COURT
10819,8321.07,1643.0,WESTOVER/OTHERS
10820,8321.08,1643.0,TEMPLE TERRACE
10821,8322.0,1695.0,RIVER OAKS TALL TIMBERS & PT SEC 10
10822,8323.02,1695.0,RIVER OAKS PT CCE AND OTHERS
10823,8323.03,1695.0,"RIVER OAKS PT. 9, 11"
10824,8323.04,1695.0,RIVER OAKS - KIRBY DRIVE
10825,8323.05,1695.0,RIVER OAKS NORTH OF KIRBY
10826,8324.0,1695.0,"R.O. GOLF COURSE, BLVD, HOMEWOODS, BRIARWOOD"
10827,8324.02,1695.0,"RIVER OAKS PT. 7,8"
10828,8325.0,1695.0,"RIVER OAKS 4, 5, PT CCE"
10829,8326.04,1695.0,RIVER OAKS E. OF KIRBY NORTH
10830,8326.08,1695.0,RIVER OAKS E OF KIRBY SOUTH
10831,8327.0,1696.0,AVALON PLACE
10832,8328.0,1696.0,OAK ESTATES
10833,8329.0,1696.0,ROYDEN OAKS
10834,8330.0,1601.0,N10SL M/R
10835,8331.0,1614.0,"DURHAM PARK TH PH 1,2"
10836,8331.01,1614.0,BROWNSTONE SQUARE TH
10837,8331.02,1614.0,4500 DICKSON-BRUNNER
10838,8331.03,1614.0,GROVE COURT TH
10839,8331.04,1614.0,FOWLER PLACE
10840,8332.0,1615.0,VOSSDALE TH
10841,8332.01,1615.0,RIVERHOLLOW APTS T/H
10842,8332.02,1615.0,RAINTREE PLACE
10843,8332.03,1615.0,BRIARHOLLOW TH
10844,8332.04,1615.0,REVERE STEEL TH
10845,8332.05,1615.0,COMMONS II
10846,8332.06,1615.0,DREXEL PLACE/LAS PALMAS
10847,8332.07,1615.0,WILLOWICK PLACE
10848,8332.08,1615.0,MIDLANE SQUARE
10849,8332.09,1615.0,RIVER OAKS SQUARE
10850,8332.11,1615.0,STRATFORD PARK TH
10851,8333.0,1616.0,POTTERS WALK
10852,8333.01,1616.0,STONEWALL JACKSON PLACE
10853,8333.02,1616.0,WHITELAND PLACE
10854,8333.03,1616.0,LOCKHART-CONNOR-BARZIZA
10855,8333.04,1616.0,MONTROSE ANNEX TH
10856,8333.05,1616.0,1841 MARSHALL STREET TH
10857,8333.06,1616.0,MAYFAIR MEWS
10858,8333.07,1616.0,HYDE PARK
10859,8333.08,1616.0,CHERRYHURST TH
10860,8333.09,1616.0,3818-3822 BUTE
10861,8333.1,1616.0,AVONDALE
10862,8333.11,1616.0,GARROTT STREET TH
10863,8333.12,1616.0,ONE WESTHEIMER LOFT
10864,8334.0,1647.0,MIMOSA PLACE TH
10865,8334.01,1647.0,CRESTWOOD ON THE PARK CONDO
10866,835.0,9001.0,WELDON PINES
10867,836.0,9021.0,FOUNTAIN VIEW #1
10868,837.0,9001.0,GREENLEE
10869,838.0,9021.0,SEQUIOA ESTATES
10870,839.0,9001.0,PARKWOOD ESTATES
10871,84.0,4030.0,"CONCORD BRIDGE SEC. 1,2,3"
10872,84.01,4030.0,"CONCORD BRIDGE #4 PT,SEC 5,7"
10873,84.02,4040.0,"CONCORD BRIDGE SEC 6,PT #5,7"
10874,84.03,4040.0,"CONCORD BRIDGE #6,8"
10875,84.04,4102.0,"ELDRIDGE PARK 1,2"
10876,84.05,4040.0,CONCORD CROSSING SEC 1
10877,84.07,4113.0,LAKE ON ELDRIDGE 2
10878,84.08,4032.0,LAKE ON ELDRIDGE 3
10879,84.09,4032.0,LAKE ON ELDRIDGE 5
10880,840.0,9021.0,LANNA'S COUNTRY CLUB ESTATES
10881,8400.0,1301.0,EMANCIPATION PARK
10882,8400.01,1301.0,MR-S OF PIERCE-N OF 59
10883,8400.03,1301.0,HOLMAN-MIDTOWN
10884,8400.04,1301.0,EMPIRE-MIDTOWN
10885,8400.05,1301.0,AUSTIN PARK #1-3
10886,8400.06,1322.0,CRAWFORD/BALDWIN/OTHERS
10887,8400.07,1322.0,BALDWIN SQ/TUAM SQ/MCGREGOR
10888,8400.09,1322.0,"CITY SCENE,JACKSON,DREW ST T/H,HAMILTON CT"
10889,8400.1,1322.0,MANOR PARK
10890,8400.11,1322.0,HOLMAN PLACE HOMES
10891,8400.12,1301.0,WEST EMANCIPATION PARK
10892,8400.13,1322.0,CRAWFORD MANOR & OTHERS
10893,8401.0,1301.0,FELDMAN COURT
10894,8401.01,1301.0,RIVERSIDE TERRACE PT
10895,8401.02,1322.0,RIVERSIDE PL/CALUMET DR LOFTS & OTHERS
10896,8401.03,1322.0,LOFTS ON WENTWORTH/BLODGETT LANDING
10897,8401.04,1322.0,PEERLESS PATIO HOMES
10898,8401.06,1322.0,SAMSHI PROSPECT/COURTABLEAU EST & OTHERS
10899,8401.07,1322.0,RIVERSIDE PLACE
10900,8402.0,1301.0,W.A.WILSON/PRAIRIE HMS PAR R/P
10901,8402.01,1301.0,LEELAND PARK (S/O NBHD 8402)
10902,8402.02,1301.0,FOREST HOME (S/O NBHD 8400)
10903,8402.03,1301.0,REWARD THIRD WARD
10904,8402.04,1301.0,ROSEDALE COURT T/H
10905,8402.06,1301.0,SAMARITAN ESTATES/GRANTWOOD MANOR
10906,8402.08,1322.0,EMANCIPATION PARK AREA TOWNHOUSES
10907,8402.1,1301.0,PROJECT ROW HOUSES NAPOLEON
10908,8402.11,1322.0,NAPOLEON VILLAS
10909,8403.0,1301.0,SOUTHWOOD/SOUTHWOOD OAKS
10910,8403.01,1301.0,TIMBERCREST
10911,8403.02,1302.0,UNIVERSITY OAKS
10912,8403.03,1301.0,HONEY CIRCLE
10913,8403.04,1301.0,OAK MANOR/UNIVERSITY WOODS
10914,8403.05,1301.0,SOUTHWOOD OAKS #2
10915,8403.06,1301.0,N. MACGREGOR OAKS/S.WOOD OAKS
10916,8403.08,1325.0,THE MODIGLIANI
10917,8404.0,1301.0,"RIVERSIDE TERR #8,10,13,15,20"
10918,8404.01,1303.0,"RIVERSIDE TERR #11,19,21"
10919,8404.02,1303.0,RIVERSIDE TERRACE SEC. 22
10920,8404.03,1304.0,"RIVERSIDE TERR BLK.71,72,73"
10921,8404.04,1304.0,RIVERSIDE TERR PT. SOUTHLAND
10922,8404.05,1301.0,PARKWOOD
10923,8404.06,1302.0,RIVERSIDE TERRACE PT.
10924,8404.07,1305.0,TERRACE OAKS
10925,8404.08,1304.0,RIVERSIDE TERRACE PT
10926,8404.09,1302.0,RIVERSIDE TERRACE PT
10927,8404.1,1322.0,SOUTHLAND TERRACE AREA T/H
10928,8404.11,1322.0,SOUTHLAND PLACE 2ND PAR R/P
10929,8405.0,1303.0,RIVERSIDE TERRACE SEC. 22
10930,8405.01,1305.0,MACGREGOR PLACE
10931,8405.02,1301.0,RIVERSIDE TERR/GARDENS
10932,8405.03,1301.0,RIVERSIDE M/R
10933,8405.04,1304.0,RIVERSIDE TERRACE PT.
10934,8405.05,1304.0,RIVERSIDE TERR (MACGREGOR)
10935,8405.06,1322.0,ST AUGUSTINE PLACE
10936,8405.07,1322.0,OASIS AT MACGREGOR AMEND 1
10937,8406.0,1305.0,SHIRE OAKS
10938,8406.01,1306.0,RIVERVIEW
10939,8406.02,1306.0,EDMUNDSON
10940,8407.0,1306.0,PINE VALLEY
10941,8407.01,1306.0,BROOKLINE
10942,8408.0,1305.0,OAK ACRES
10943,8408.01,1301.0,REAL STREET HOMES
10944,8409.0,1307.0,SOUTHLAND PLACE
10945,8409.01,1307.0,SCOTT TERRACE SEC 4
10946,8409.02,1307.0,LA SALETTE (S/O NBHD 8409)
10947,8409.03,1307.0,SOUTH UNION (S/O NBHD 8409)
10948,8409.05,1301.0,DREYFUS COURT
10949,8409.06,1301.0,FOUNTAINS AT PEERLESS STREET R/P
10950,8410.0,1307.0,FOSTER PLACE
10951,8410.01,1307.0,FOSTER PLACE
10952,8410.03,1301.0,RITZ AT MCGREGOR ESTATES
10953,8411.0,1307.0,GRAND PARK
10954,8411.01,1307.0,HOLIDAY PLACE
10955,8411.03,1301.0,LONDON COURT
10956,8412.0,1307.0,MACGREGOR TERRACE
10957,8412.01,1307.0,MACGREGOR PALMS (S/O NBHD 8412
10958,8412.03,1301.0,CONTEMPORARY SOUTH/ROLGOM PL
10959,8413.0,1309.0,GOLFVIEW MANOR (WEST)
10960,8413.01,1309.0,GOLFVIEW MANOR (EAST)
10961,8413.02,1309.0,GOLF CREST
10962,8413.03,1309.0,GOLF CREST
10963,8413.04,1309.0,HOUSTON ACREAGE ESTATES
10964,8413.05,1309.0,OAKLAND PLAZA SEC. 1
10965,8413.06,1309.0,TROPICANA VILLAGE
10966,8413.07,1309.0,GREENWAY PARK
10967,8413.08,1309.0,FAIRLAWN PLACE (SOUTHVIEW ADD)
10968,8413.09,1309.0,ANDOVER PLACE
10969,8413.1,1309.0,SOUTHVIEW VILLAS SEC 1- 6
10970,8414.0,1310.0,SANTA ROSA
10971,8414.01,1310.0,LUM TERRACE
10972,8414.02,1310.0,SIMS BAYOU ESTATES
10973,8414.03,1309.0,KINGS COURT BLKS 18-27
10974,8415.0,1310.0,PARK PLACE
10975,8416.0,1311.0,SOUTH PARK
10976,8416.01,1311.0,SOUTH PARK (S/O NBHD 8416)
10977,8416.02,1311.0,SOUTH PARK (S/O NBHD 8416)
10978,8417.0,1311.0,SOUTHCREST
10979,8418.0,1311.0,EAST SUNNYSIDE COURT
10980,8418.01,1311.0,BROOKHAVEN
10981,8418.02,1311.0,SUNNYSIDE COURT
10982,8418.03,1311.0,BLUEBONNET ESTATES/DUANE ST.
10983,8418.04,1311.0,SOUTH PARK SEC 3
10984,8418.05,1311.0,EAST SUNNYSIDE COURT (S/O-8418
10985,8418.06,1311.0,EAST SUNNYSIDE COURT (S/O-8418
10986,8418.07,1311.0,SUNNYSIDE CT N. BELLFORT
10987,8418.08,1311.0,SUNNYSIDE COURTS S. BELLFORT
10988,8418.1,1311.0,SUNNYSIDE AREA DUPLEXES
10989,8418.11,1311.0,MAGGIE MANORS
10990,8419.0,1312.0,INWOOD TERRACE/EDGEWOOD TERRACE
10991,8419.01,1312.0,CHOCOLATE BAYOU ESTATES
10992,8420.0,1312.0,SUNNYSIDE GARDENS
10993,8420.01,1312.0,LAUNCH PAD DEVELOPEMENT
10994,8421.0,1312.0,EDGEWOOD
10995,8421.01,1312.0,BELLFORT PARK (S/O NBHD 8421)
10996,8422.0,1313.0,"OVERBROOK SEC. 1-4,7,8"
10997,8422.01,1313.0,"OVERBROOK SEC. 5,6,9,10"
10998,8422.02,1313.0,BAYOU OAKS
10999,8423.0,1315.0,"GLENBROOK VALLEY #1,3,4,5,6"
11000,8423.01,1301.0,"GLENBROOK VALLEY SEC. 11,12"
11001,8423.02,1315.0,GLENBROOK VALLEY
11002,8424.0,1323.0,GLENBROOK TH
11003,8424.01,1323.0,LENORA TH
11004,8424.02,1323.0,GLENBROOK VALLEY TH
11005,8425.0,1315.0,MEADOW BROOK FREEWAY
11006,8430.0,1315.0,PECAN VILLAS/CLARA VISTA
11007,8431.0,1315.0,BAKER WOOD
11008,8432.0,1315.0,FAIRFIELD
11009,8432.01,1315.0,GARDEN VILLAS (PT.)
11010,8432.02,1315.0,GARDEN VILLAS (PT.)
11011,8432.03,1301.0,"GARDEN VILLAS BLKS. 27,33,34"
11012,8432.04,1301.0,LINDEN PLACE
11013,8433.0,1301.0,ALLE FARM
11014,8434.0,1316.0,SKYSCRAPER SHADOW SEC 3
11015,8434.01,1301.0,AIRPORT GARDENS
11016,8435.0,1318.0,SKYSCRAPER SHADOWS/PEREZ PLACE
11017,8436.0,1318.0,GULF MEADOWS
11018,8436.01,1318.0,FUQUA GARDEN/FUQUA COURTS
11019,8436.02,1301.0,TELEPHONE TOWNHOMES
11020,8436.03,1318.0,RED ROBIN SQUARE
11021,8436.05,1320.0,HALL PARK PLACE
11022,8436.06,1320.0,GILRODRIGUEZ
11023,8437.0,1318.0,GULF MEADOWS/LYNNE WEATHERSBY
11024,8438.0,1301.0,GOLDEN GLADE EST.
11025,8439.0,1301.0,LANGSTON PLACE/ALLISON ROAD HOMES
11026,8439.01,1301.0,ALMEDA-GENOA PLACE
11027,8439.02,1301.0,"KINGDOM COME PLACE SEC 1,2"
11028,8439.03,1301.0,DAYBREAK SEC 1-4
11029,8439.04,1301.0,DAYBREAK SEC 5
11030,844.0,9004.0,ALDINE GARDENS/ALDINE FRST R/P
11031,8440.0,1319.0,CRESTMONT PARK SEC.1
11032,8440.01,1319.0,"CRESTMONT PARK SEC. 2,6"
11033,8440.02,1320.0,KENNEDY HEIGHTS (PT.)
11034,8440.03,1320.0,KENNEDY HEIGHTS (PT.)
11035,8440.04,1319.0,CRESTMONT PLAZA
11036,8440.05,1319.0,"CRESTMONT PARK SEC. 3,4,5"
11037,8440.06,1320.0,KENNEDY HEIGHTS
11038,8440.07,1320.0,PANAY & PARK VILLAGE SEC 2 & 1
11039,8440.09,1320.0,"UMLAND PARK SEC 1,2"
11040,8441.0,1319.0,SOUTH ACRE EST.
11041,8443.0,1312.0,BAYOU EST/BAYOU ESTS PAR R/P#2
11042,8444.0,1312.0,"CRESTMONT SEC. 1,2,3"
11043,8445.0,1319.0,KING EST.
11044,8445.01,1320.0,KINGS EST. SEC. 5
11045,8445.03,1301.0,"SOUTHRIDGE CROSSING SEC 1, 3-7"
11046,8445.04,1320.0,"EL TESORO SEC 1,2"
11047,8445.05,1320.0,ALMEDA MEADOWS/VILLAS AT ALMEDA SPRINGS
11048,8445.06,1320.0,ALMEDA CROSSING
11049,8445.07,1320.0,"ALMEDA TRACE SEC 1,2"
11050,8446.0,1319.0,HOLLOWAY HEIGHTS
11051,8446.01,1301.0,MORNINGSIDE PL/M P AMENDED
11052,8446.02,1301.0,BRUNSWICK LAKES SEC 1 - 5
11053,8446.03,1301.0,"BRUNSWICK MEADOWS SEC 1,4,8"
11054,8446.04,1301.0,"BRUNSWICK MEADOWS SEC 3,6"
11055,8446.05,1301.0,"BRUNSWICK MEADOWS SEC 2,5,7,14-18"
11056,8446.06,1301.0,AUTUMN GLEN SEC 1-5
11057,8446.08,1301.0,BRUNSWICK MEADOWS SEC 9
11058,8446.09,1301.0,BRUNSWICK LAKES SEC 6
11059,8446.1,1301.0,BRUNSWICK LAKES SEC 7 - 9
11060,8446.11,1301.0,MORINGSIDE PLACE SEC 2
11061,8446.12,1301.0,BRUNSWICK MEADOWS SEC 10 - 13
11062,8447.0,1319.0,SOUTH ACRE EST. SEC. 8
11063,8447.01,1301.0,SKYVIEW PARK SEC 1-8
11064,8447.02,1301.0,"SKYVIEW PARK SEC 9, 10, 11"
11065,8447.05,1301.0,EMERALD GARDENS
11066,8448.0,1301.0,SHAMROCK MANOR
11067,8449.0,1301.0,HILLWOOD
11068,845.0,9001.0,WESTERN HOMES
11069,8450.0,1319.0,SOUTH ACRE EST. SEC. 7
11070,8451.0,1301.0,"CLOVERLAND SEC. 6,7"
11071,8452.0,1301.0,PARADISE VALLEY
11072,8452.01,1301.0,CULLEN ESTATES
11073,8453.0,1319.0,CLOVERLAND SEC. 1-4
11074,8454.0,1319.0,BAYOU TERRACE
11075,8455.0,1319.0,SOUTH ACRE EST. SEC. 5
11076,8456.0,1319.0,SOUTH ACRE EST. SEC. 6
11077,8456.01,1301.0,SOUTH ACRES RANCH
11078,8457.0,1301.0,RIVERBROOK DUPLEX'S
11079,8458.0,1321.0,SCOTTCREST
11080,8459.0,1321.0,BLUERIDGE
11081,846.0,9001.0,MARY ELEANOR/MARY FRANCIS
11082,8460.0,1321.0,SUGAR VALLEY EST.
11083,8461.0,1321.0,REEDWOOD
11084,8462.0,1321.0,CAROLINA GARDENS
11085,8463.0,1311.0,SUNNYSIDE EXT-SOUTH
11086,8464.0,1311.0,SUNNYSIDE
11087,8465.0,1301.0,U OF H M/R
11088,8465.01,1301.0,PLUM CREEK TERRACE
11089,8466.0,1301.0,SOUTH LOOP EAST M/R
11090,8466.01,1301.0,SOUTHLAND ACRES PT.
11091,8467.0,1301.0,SOUTHEAST M/R
11092,8467.01,1301.0,MINNETEX PLACE\GARDENS
11093,8468.0,1301.0,HOBBY M/R
11094,847.0,9003.0,"OAK WILDE #1-3,3R/P/CASTLEDALE"
11095,847.07,9017.0,ROSSLYN LANDING PT SEC 1
11096,848.0,9003.0,CASTLEDALE SEC 1 (97 DELIN)
11097,849.0,9001.0,"GREENWOOD #3,4"
11098,85.0,4035.0,"CHIMNEY HILLS SEC. 3,5,R/P (91)"
11099,85.02,4126.0,LAKE ON ELDRIDGE 6
11100,85.04,4128.0,ELDRIDGE MEADOW SEC 1
11101,85.05,4040.0,ELDRIDGE PARK 3
11102,85.06,4032.0,LAKES ON ELDRIDGE 8
11103,85.07,4032.0,LAKES ON ELDRIGE SEC 7
11104,85.09,4113.0,LAKES ON ELDRIDGE 9
11105,850.0,9005.0,"HIGH MEADOWS #1-4,9 R/P"
11106,8500.0,,EXEMPT-ALL 01
11107,852.0,9003.0,OAK WILDE #4
11108,853.0,9004.0,FAIRGREEN/EASTEX FRWY FOREST
11109,854.0,9004.0,EASTEX FRWY FOREST (97 DELIN)
11110,857.0,9001.0,WEISENBERGER CITY & SEC 2
11111,858.0,9010.0,WOODGATE #3
11112,859.0,9009.0,"FALLBROOK #1,2,3,"
11113,86.0,4136.0,MIXED RESIDENTIAL
11114,86.01,4005.0,EASTON COMMONS #2
11115,86.02,4089.0,EASTON COMMONS SEC 2 (1991
11116,86.03,4040.0,CONCORD BRIDGE NORTH 1 & 2
11117,86.04,4040.0,JAMESTOWN COLONY 3
11118,86.05,4032.0,LAKES ON ELDRIDGE #11 PT R/P
11119,86.07,4032.0,"LAKES ON ELDRIDGE 12,13 & 19"
11120,86.08,4113.0,LAKES ON ELDRIDGE 14
11121,86.09,4032.0,LAKES ON ELDRIDGE 15
11122,860.0,9006.0,RIDGEPOINT
11123,8600.0,0.0,PERSONAL PROPERTY MOBILE HOMES
11124,861.0,9012.0,FALLBROOK PT. #3
11125,862.0,9009.0,FORESTWOOD
11126,862.01,9009.0,FORESTWOOD SEC 2
11127,862.02,9009.0,FORESTWOOD SEC 3
11128,862.03,9009.0,FORESTWOOD SEC 4
11129,862.04,9009.0,FORESTWOOD SEC 6
11130,862.05,9009.0,FORESTWOOD ENCLAVE
11131,863.0,9001.0,HIGHLANDS HOMES PLACE
11132,864.0,9031.0,"LINCOLN GREEN S. PT. #1,1 R/P"
11133,865.0,9031.0,LINCOLN GREEN S. PT. #1
11134,866.0,9022.0,GREENFIELD VILLAGE PT. #2
11135,868.0,9022.0,GREENFIELD VILLAGE #1
11136,869.0,9014.0,BRIARCREEK
11137,87.0,4035.0,CHIMNEY HILL SEC. 1
11138,87.01,4126.0,"LAKES ON ELDRIDGE 16, 17"
11139,87.02,4102.0,"ELDRIDGE PARK 5,7"
11140,87.04,4032.0,LAKES ON ELDRIDGE 18
11141,87.05,4128.0,"ELDRIDGE MEADOW 2,3"
11142,87.06,4040.0,CONCORD BRIDGE NORTH 3
11143,87.07,4126.0,LAKE ON ELDRIDGE 20
11144,87.08,4126.0,LAKES ON ELDRIDGE SEC 21
11145,87.09,4126.0,LAKES ON ELDRIDGE NORTH #1 &6
11146,870.0,9011.0,MCKAMY MEADOWS
11147,871.0,9006.0,NORTHVILLE VILLAGE
11148,873.0,9001.0,SOUTHBROOK/GLEN FOREST ESTATES
11149,874.0,9001.0,"BLUE BELL PLACE #1,2"
11150,875.0,9002.0,AIRLINE ESTATES
11151,877.0,9001.0,RIVERWOOD #1-3/WINDING CRK WDS
11152,878.0,9001.0,"FOREST SHADOWS #1,2,3,4"
11153,879.0,9004.0,"CASTLEWOOD #1-4/TR. A,B,C"
11154,88.0,4035.0,CHIMNEY HILL SEC. 2
11155,88.01,4126.0,LAKES ON ELDRIDGE NORTH #2-5
11156,88.02,4102.0,"VILLAGES AT LAKEPOINTE #1,3,4"
11157,88.03,4102.0,"VILLAGES @ LAKEPOINTE SEC 2,6"
11158,88.05,4040.0,CONCORD BRIGE NORTH #4
11159,88.06,4126.0,"LAKES ON ELDRIGDE N.#8,9 & 11"
11160,88.07,4126.0,LAKES ON ELDRIDGE NORTH SEC 7
11161,88.08,4126.0,"LAKES ON ELDRIGDE N. SEC 13,18,19,20"
11162,88.09,4126.0,LAKES ON ELDRIDGE SEC 20 WATERFRONT
11163,880.0,9004.0,FAIRGREEN PT. #5
11164,881.0,9004.0,FAIRGREEN
11165,882.0,9005.0,"HIGH MEADOWS PT. #6-8,10"
11166,883.0,9005.0,"HIGH MEADOWS 5,PT.6/FAIRGRN 4/LACASA EST 1"
11167,885.0,9001.0,HOLSTON PLACE
11168,886.0,9001.0,"ALDINE PLACE #1,2"
